Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2019-09-27,10.90,14.25,19.10,89.38,6.40,184.79,1246.00,1.20,9.20,NNE,11.02
2019-09-28,12.20,13.43,15.10,94.08,29.40,69.79,394.00,0.46,3.30,SSE,7.36
2019-09-29,11.50,14.26,19.50,91.12,31.80,147.79,1083.00,0.90,6.70,NE,5.35
2019-09-30,11.10,14.85,19.60,84.92,2.40,226.17,1368.00,1.36,9.40,SSE,19.54
2019-10-01,10.20,12.99,17.90,89.42,17.20,102.17,1301.00,0.68,7.80,N,15.19
2019-10-02,9.30,12.54,16.30,89.79,12.60,113.54,809.00,0.69,5.20,NNE,11.75
2019-10-03,10.50,13.98,18.30,89.54,29.40,283.46,1450.00,1.68,9.50,SSE,20.21
2019-10-04,10.90,14.17,18.60,87.79,8.60,237.88,1369.00,1.61,9.30,NNE,11.73
2019-10-05,10.90,14.13,19.20,86.42,8.20,198.17,1501.00,1.15,9.60,N,14.18
2019-10-06,9.00,14.30,19.00,81.96,0.80,301.08,1385.00,1.79,8.90,NNE,15.78
2019-10-07,11.80,13.90,18.90,90.79,37.20,169.54,1505.00,1.10,10.50,SSE,17.38
2019-10-08,10.70,14.24,19.30,86.67,10.60,230.38,1607.00,1.37,10.60,NNE,12.28
2019-10-09,10.80,14.38,18.80,86.58,28.80,195.21,1359.00,1.32,9.40,N,11.26
2019-10-10,10.60,15.47,20.80,76.42,0.00,304.88,1336.00,1.92,9.70,ENE,25.29
2019-10-11,10.60,15.07,20.40,69.54,1.60,269.75,1366.00,1.77,9.60,ENE,38.62
2019-10-12,12.60,15.20,19.60,67.33,2.40,271.75,1464.00,1.67,9.90,ENE,37.70
2019-10-13,12.10,14.66,18.20,67.54,0.80,241.21,1329.00,1.63,9.40,ENE,36.36
2019-10-14,12.90,14.30,17.10,75.75,4.80,213.38,995.00,0.90,8.10,NE,43.00
2019-10-15,12.60,13.69,15.80,85.71,45.40,89.25,635.00,0.60,5.20,ENE,34.94
2019-10-16,11.10,12.86,14.30,93.29,27.40,48.50,343.00,0.24,2.50,NNE,13.22
2019-10-17,10.30,14.08,18.40,90.04,0.00,450.42,1406.00,4.18,9.40,ESE,4.57
2019-10-18,11.60,14.35,19.50,88.92,9.00,264.00,1466.00,2.06,9.30,NNE,13.15
2019-10-19,10.80,14.28,19.40,85.79,3.80,249.33,1327.00,1.49,8.80,SSE,18.78
2019-10-20,10.30,14.10,19.80,84.21,0.00,294.88,1359.00,2.94,8.80,S,8.27
2019-10-21,9.90,14.35,19.90,84.42,0.40,676.17,1197.00,5.00,8.40,SSE,10.11
2019-10-22,9.60,14.03,18.80,75.83,2.80,253.71,1178.00,1.68,7.70,ENE,23.16
2019-10-23,10.00,13.61,18.80,85.71,33.00,158.29,1099.00,0.93,7.50,SE,3.95
2019-10-24,11.30,13.87,18.10,87.83,0.00,225.33,1579.00,1.48,10.10,SSE,19.07
2019-10-25,10.60,13.99,18.90,83.79,6.00,151.92,930.00,0.98,6.40,SSE,13.95
2019-10-26,11.10,13.52,17.40,88.08,9.80,114.46,886.00,0.71,6.10,NNE,12.90
2019-10-27,10.60,13.52,19.50,87.25,21.80,145.21,1429.00,0.82,8.60,NNE,12.41
2019-10-28,10.60,13.76,19.50,86.50,20.60,178.04,1489.00,1.10,9.30,NNE,10.25
2019-10-29,10.80,13.78,17.40,90.58,6.00,85.38,893.00,0.51,7.50,NNE,8.36
2019-10-30,10.20,13.58,17.50,89.12,7.40,128.21,1113.00,0.68,5.80,N,12.63
2019-10-31,10.10,14.79,20.10,81.79,0.00,308.54,468.00,0.97,1.50,ENE,22.00
