Día,"Temp. Min. Abs. (°C)","Temp. Prom (°C)","Temp. Max Abs. (°C)","Hum. (%)","Precipitacion (mm)","Rad. Solar (W/m2)","Rad. Solar Max Abs.(W/m2)","Indice UV (Unidad)","Indice UV Max Abs. (Unidad)","Direccion Viento Max","Velocidad Viento Max. (km/h)"
2017-12-03,17.40,19.25,22.40,76.25,0.00,223.33,898.00,1.28,7.80,NE,53.90
2017-12-04,15.80,19.82,24.70,70.79,0.00,213.00,972.00,1.07,6.50,NNE,28.42
2017-12-05,14.60,20.14,25.70,69.83,0.00,229.88,807.00,1.19,6.40,ENE,26.94
2017-12-06,15.90,20.09,24.90,68.96,0.00,217.88,902.00,1.17,6.50,NNE,33.19
2017-12-07,15.60,19.20,25.70,81.54,24.00,189.67,1013.00,1.00,6.40,NNE,13.89
2017-12-08,14.60,18.57,23.60,87.54,0.40,199.46,979.00,1.08,7.20,SSE,19.69
2017-12-09,14.30,17.08,19.60,82.79,0.00,224.54,847.00,1.38,7.30,N,34.45
2017-12-10,10.70,16.27,22.80,64.33,0.00,232.67,831.00,1.28,6.50,NNE,32.57
2017-12-11,10.50,16.23,22.20,65.71,0.00,123.79,879.00,0.62,6.50,NNE,16.88
2017-12-12,11.90,17.45,23.60,70.17,0.00,221.88,805.00,1.10,6.10,NNE,16.27
2017-12-13,11.70,17.59,23.90,66.25,0.00,224.50,773.00,1.06,5.70,NNE,11.62
2017-12-14,14.60,19.17,24.30,78.79,0.00,220.58,791.00,1.15,6.30,SSE,19.10
2017-12-15,15.20,20.15,25.70,74.92,0.00,208.21,916.00,1.02,6.40,N,19.85
2017-12-16,16.70,19.63,23.40,73.96,0.00,221.42,1005.00,1.19,7.20,ENE,40.07
2017-12-17,14.20,20.04,25.30,64.96,0.00,224.50,796.00,1.11,6.00,ENE,26.20
2017-12-18,13.30,17.15,24.20,74.40,0.00,314.07,919.00,1.62,7.50,ENE,32.84
2017-12-19,12.10,14.91,19.40,73.46,0.00,206.38,1004.00,1.16,7.20,ENE,40.93
2017-12-20,9.60,14.66,20.20,58.00,0.00,228.46,805.00,1.17,6.40,NNE,27.99
2017-12-21,9.00,14.39,19.30,59.92,0.00,229.17,810.00,1.24,6.70,NNE,32.75
2017-12-22,9.90,14.62,19.30,70.67,0.00,228.46,868.00,1.15,6.80,NNE,23.70
2017-12-23,9.80,14.68,19.00,65.62,0.00,230.62,814.00,1.24,6.60,ENE,32.53
2017-12-24,10.30,13.44,16.70,72.33,0.00,206.21,889.00,1.23,7.30,NNE,46.84
2017-12-25,9.20,13.09,16.60,66.04,0.00,230.54,814.00,1.26,6.70,NNE,41.71
2017-12-26,10.80,13.31,16.70,74.12,0.00,225.83,930.00,1.22,7.10,NNE,48.01
2017-12-27,10.50,13.14,16.90,70.08,0.00,235.83,991.00,1.20,7.10,NNE,45.38
2017-12-28,9.30,12.90,17.40,70.92,0.00,227.21,800.00,1.24,6.60,NNE,44.52
2017-12-29,10.60,12.98,17.30,76.12,0.00,220.75,817.00,1.29,7.00,NNE,41.70
2017-12-30,9.70,13.32,17.90,76.29,0.00,208.62,930.00,1.23,7.20,NNE,35.72
2017-12-31,7.50,12.78,20.10,76.83,0.00,195.33,962.00,1.09,6.70,NNE,13.20
